13485774,54667,1
13484631,54667,2
13484599,54667,5
13483074,54667,3
13477551,54667,4
13474280,54667,4
13455321,54667,3
13424446,54667,5
13392773,54667,4
13279442,54667,3
13258382,54667,4
13168591,54667,5
13144838,54667,3
13019258,54667,3
12953671,54667,2
12939643,54667,2
12810717,54667,3
12809562,54667,1
12785414,54667,5
12720867,54667,3
12482384,54667,3
12482384,54667,1
12436533,54667,3
12407450,54667,4
12373422,54667,5
12332491,54667,5
12282706,54667,3
12229359,54667,5
12226314,54667,2
12154119,54667,2
11852244,54667,1
11827494,54667,2
11827382,54667,4
11515313,54667,1
11486384,54667,4
11326000,54667,4
11326000,54667,3
11317984,54667,1
11216571,54667,5
11170769,54667,1
11129618,54667,3
11093536,54667,2
11093536,54667,4
11066458,54667,2
10873901,54667,1
10833767,54667,2
10765599,54667,3
10751483,54667,4
10624213,54667,3
10609413,54667,3
10604323,54667,2
10601225,54667,3
10578102,54667,2
1329714,54667,5
1318124,54667,2
1318124,54667,1
1318124,54667,5
1304022,54667,2
1291891,54667,5
1272563,54667,1
1263597,54667,1
1221734,54667,4
1217929,54667,5
1217814,54667,5
1181655,54667,4
1144600,54667,1
1116091,54667,1
1103285,54667,4
1090542,54667,2
71120,54667,2
390,54667,2
12943498,54666,2
12943498,54666,1
12275562,54666,2
12275562,54666,2
12251555,54666,2
12251555,54666,5
11416847,54666,4
11416847,54666,4
11309949,54666,3
11309949,54666,2
10723100,54666,4
10723100,54666,5
13260756,54663,1
12418503,54663,4
12332791,54663,1
13494066,54663,2
13492290,54663,3
13492282,54663,1
13492181,54663,5
13491349,54663,4
13490612,54663,1
13490307,54663,4
13488905,54663,4
13464023,54663,4
13435920,54663,3
13394380,54663,4
13360419,54663,1
13271512,54663,4
13253160,54663,4
13224635,54663,3
13210378,54663,4
13173688,54663,3
13054736,54663,1
13024681,54663,5
12992221,54663,2
12915685,54663,2
12819584,54663,2
12770929,54663,2
12744606,54663,5
12731095,54663,5
12722431,54663,1
12716131,54663,3
12661354,54663,4
12647722,54663,2
12635285,54663,1
12634926,54663,5
12631266,54663,2
12610347,54663,5
12602994,54663,3
12577074,54663,2
12484537,54663,2
12421023,54663,3
12420122,54663,4
12415551,54663,5
12400833,54663,1
12399999,54663,2
12395661,54663,3
12391312,54663,2
12331752,54663,3
12325578,54663,4
12313908,54663,5
12283381,54663,1
12212403,54663,3
11584361,54663,3
11359843,54663,5
11319378,54663,5
11111995,54663,4
10642183,54663,2
12100593,54658,3
1202131,54658,4
1108470,54656,2
1108470,54656,5
1108470,54656,4
13225371,54655,2
13225371,54655,1
12790972,54655,1
12790972,54655,3
13493030,54655,4
13493030,54655,2
13474304,54655,3
13474304,54655,2
13465161,54655,5
13465161,54655,4
13425593,54655,3
13425593,54655,5
13356682,54655,2
13356682,54655,1
13306659,54655,1
13306659,54655,5
13302441,54655,4
13302441,54655,5
13218416,54655,4
13218416,54655,5
13034098,54655,2
13034098,54655,4
13025208,54655,4
13025208,54655,3
12981663,54655,5
12981663,54655,4
12790972,54655,1
12790972,54655,3
12724434,54655,2
12724434,54655,3
12394436,54655,3
12394436,54655,2
12386163,54655,4
12386163,54655,1
10954497,54655,1
10954497,54655,1
10695605,54655,4
10695605,54655,3
10695605,54655,2
10695605,54655,5
10567817,54655,5
10567817,54655,5
13246624,54649,4
13246624,54649,2
13246624,54649,1
1210333,54649,3
1210333,54649,1
1210333,54649,1
13246624,54649,3
13246624,54649,3
13246624,54649,3
10810319,54643,3
10810319,54643,2
10810319,54643,2
13355065,54636,4
13165438,54636,1
13480061,54636,2
13070053,54635,1
11849672,54633,5
11849672,54633,2
10550059,54633,5
10550059,54633,3
12388836,54632,4
12388836,54632,4
1329410,54632,5
1329410,54632,4
12329737,54632,5
12329737,54632,2
1329410,54632,5
1329410,54632,5
13454836,54631,2
13454836,54631,5
13454836,54631,1
13385245,54631,3
13385245,54631,3
13385245,54631,4
13027569,54631,3
13027569,54631,2
13027569,54631,3
13027569,54631,1
13027569,54631,1
13027569,54631,2
12888467,54631,3
12888467,54631,4
12888467,54631,5
12592282,54631,3
12592282,54631,3
12592282,54631,3
12540825,54631,3
12540825,54631,4
12540825,54631,3
12342239,54631,1
12342239,54631,1
12342239,54631,1
11247881,54631,2
11247881,54631,4
11247881,54631,3
10687937,54631,4
10687937,54631,4
10687937,54631,5
10574426,54631,4
10574426,54631,1
10574426,54631,2
10544077,54631,1
10544077,54631,5
10544077,54631,3
10531385,54631,1
10531385,54631,5
10531385,54631,3
10531385,54631,5
10531385,54631,1
10531385,54631,5
1196992,54631,2
1196992,54631,1
1196992,54631,4
1196992,54631,3
1196992,54631,1
1196992,54631,5
13493158,54631,3
13493158,54631,1
13493158,54631,4
13493136,54631,2
13493136,54631,3
13493136,54631,4
13493039,54631,5
13493039,54631,2
13493039,54631,3
13490706,54631,5
13490706,54631,4
13490706,54631,2
13484966,54631,2
13484966,54631,4
13484966,54631,1
13385245,54631,5
13385245,54631,1
13385245,54631,2
13349357,54631,4
13349357,54631,5
13349357,54631,2
12922659,54631,1
12922659,54631,2
12922659,54631,4
12888467,54631,2
12888467,54631,1
12888467,54631,1
12838651,54631,4
12838651,54631,5
12838651,54631,3
12667865,54631,5
12667865,54631,4
12667865,54631,5
12604756,54631,4
12604756,54631,5
12604756,54631,5
12540825,54631,1
12540825,54631,4
12540825,54631,1
12498212,54631,3
12498212,54631,1
12498212,54631,1
12453635,54631,4
12453635,54631,5
12453635,54631,3
12407350,54631,1
12407350,54631,1
12407350,54631,2
12380627,54631,4
12380627,54631,2
12380627,54631,3
12346851,54631,3
12346851,54631,5
12346851,54631,5
12344327,54631,3
12344327,54631,2
12344327,54631,1
12144292,54631,2
12144292,54631,3
12144292,54631,4
11865315,54631,2
11865315,54631,2
11865315,54631,5
11497195,54631,4
11497195,54631,2
11497195,54631,5
11350459,54631,1
11350459,54631,3
11350459,54631,4
11272910,54631,2
11272910,54631,2
11272910,54631,5
10859386,54631,4
10859386,54631,5
10859386,54631,5
10813701,54631,5
10813701,54631,1
10813701,54631,1
10687937,54631,3
10687937,54631,3
10687937,54631,4
10574426,54631,2
10574426,54631,4
10574426,54631,5
10542353,54631,1
10542353,54631,1
10542353,54631,1
10531385,54631,1
10531385,54631,4
10531385,54631,1
1185309,54631,1
1185309,54631,5
1185309,54631,5
13438479,54626,3
13438479,54626,4
13438479,54626,4
13484373,54621,5
13481208,54621,5
13480622,54621,4
13476383,54621,1
13473315,54621,4
13448757,54621,2
13346479,54621,4
13316480,54621,3
13283695,54621,5
13189821,54621,1
13137003,54621,5
13043848,54621,2
13043848,54621,1
12842843,54621,2
12675054,54621,4
12602535,54621,5
12550770,54621,3
12295993,54621,3
12295993,54621,2
12256555,54621,1
12251555,54621,5
12159426,54621,1
12159426,54621,5
12144674,54621,3
12144674,54621,2
12135596,54621,3
11851683,54621,3
11828957,54621,4
11430856,54621,2
10533659,54621,4
1354828,54621,2
1237662,54621,5
13492895,54621,3
13442121,54621,3
13385078,54621,5
13331528,54621,2
13046000,54621,1
12951781,54621,4
12906276,54621,3
12901162,54621,1
12862973,54621,1
12634023,54621,2
12606429,54621,4
12457434,54621,5
12391231,54621,3
12285705,54621,3
12243599,54621,1
12148727,54621,5
12107709,54621,5
12064559,54621,3
11851683,54621,4
11802403,54621,3
11588232,54621,5
11588232,54621,2
11565642,54621,1
11428777,54621,1
11403004,54621,5
11386360,54621,4
11378015,54621,2
11343908,54621,3
11334561,54621,2
11313212,54621,4
11266137,54621,5
11115533,54621,5
10873623,54621,5
1354828,54621,3
1330827,54621,5
1246023,54621,5
1154761,54621,2
1089779,54621,1
12821503,54620,3
12821503,54620,5
12821503,54620,2
12108369,54620,4
12108369,54620,4
12108369,54620,5
13287960,54620,1
13287960,54620,1
13287960,54620,1
13002944,54620,3
13002944,54620,4
13002944,54620,5
10828515,54620,4
10828515,54620,1
10828515,54620,3
10632021,54619,2
10632021,54619,1
10632021,54619,1
10631555,54619,5
10631555,54619,2
10631555,54619,2
13487007,54618,1
13486248,54618,5
13402908,54617,4
11314802,54617,2
11314802,54617,1
12336383,54617,2
1103325,54617,3
13483850,54615,4
11413297,54615,2
13474682,54615,3
13455589,54615,2
13407917,54615,3
13211087,54615,1
13211068,54615,5
13210990,54615,4
13137267,54615,4
12607540,54615,2
11712498,54615,4
11676798,54615,4
11488197,54615,1
11387517,54615,1
11340093,54615,2
11043627,54615,2
10910919,54615,5
10767476,54615,3
1319572,54615,2
1271259,54615,2
13050914,54613,5
13050914,54613,5
13050914,54613,2
12191897,54613,2
12191897,54613,3
12191897,54613,5
10716826,54613,3
10716826,54613,5
10716826,54613,5
13337693,54610,4
12568417,54610,3
12290782,54610,5
11520166,54610,1
13477042,54607,4
13477042,54607,4
13474280,54607,2
13474280,54607,3
13474198,54607,2
13474198,54607,4
13458362,54607,2
13458362,54607,2
13455321,54607,2
13455321,54607,5
13444858,54607,3
13444858,54607,2
13399921,54607,3
13399921,54607,1
13370891,54607,3
13370891,54607,2
13279442,54607,2
13279442,54607,5
13259214,54607,5
13259214,54607,3
13258382,54607,1
13258382,54607,1
13019258,54607,4
13019258,54607,5
12971373,54607,5
12971373,54607,5
12953671,54607,2
12953671,54607,1
12859988,54607,4
12859988,54607,5
12859988,54607,3
12859988,54607,1
12810717,54607,2
12810717,54607,3
12809562,54607,2
12809562,54607,2
12735681,54607,5
12735681,54607,3
12720867,54607,5
12720867,54607,5
12688353,54607,3
12688353,54607,5
12649530,54607,2
12649530,54607,5
12588437,54607,2
12588437,54607,5
12423274,54607,4
12423274,54607,2
12407450,54607,3
12407450,54607,4
12373422,54607,5
12373422,54607,2
12357260,54607,3
12357260,54607,4
12329229,54607,5
12329229,54607,1
12298535,54607,4
12298535,54607,5
12295890,54607,2
12295890,54607,1
12282706,54607,4
12282706,54607,1
12254619,54607,3
12254619,54607,2
12230170,54607,5
12230170,54607,2
12223272,54607,4
12223272,54607,4
12223272,54607,5
12223272,54607,3
12203519,54607,5
12203519,54607,5
12203519,54607,3
12203519,54607,4
12167431,54607,2
12167431,54607,5
12162175,54607,4
12162175,54607,3
12143948,54607,3
12143948,54607,5
12047992,54607,2
12047992,54607,3
11852244,54607,2
11852244,54607,3
11827382,54607,4
11827382,54607,2
11702817,54607,1
11702817,54607,4
11694785,54607,4
11694785,54607,1
11687489,54607,5
11687489,54607,3
11497781,54607,1
11497781,54607,1
11409087,54607,3
11409087,54607,2
11375874,54607,4
11375874,54607,1
11371738,54607,1
11371738,54607,5
11371199,54607,5
11371199,54607,2
11326000,54607,4
11326000,54607,1
11317984,54607,2
11317984,54607,2
11233468,54607,1
11233468,54607,2
11216571,54607,3
11216571,54607,5
11216571,54607,3
11216571,54607,5
11178274,54607,1
11178274,54607,4
11093536,54607,5
11093536,54607,4
11085536,54607,2
11085536,54607,1
11076137,54607,4
11076137,54607,3
11028813,54607,3
11028813,54607,4
10989521,54607,1
10989521,54607,4
10920781,54607,4
10920781,54607,2
10917823,54607,2
10917823,54607,1
10865476,54607,2
10865476,54607,4
10838801,54607,3
10838801,54607,4
10837700,54607,3
10837700,54607,5
10833767,54607,3
10833767,54607,5
10832811,54607,2
10832811,54607,5
10787648,54607,1
10787648,54607,5
10765599,54607,4
10765599,54607,5
10751483,54607,1
10751483,54607,5
10751273,54607,2
10751273,54607,4
10641334,54607,4
10641334,54607,1
10638403,54607,2
10638403,54607,4
10638403,54607,5
10638403,54607,2
10624213,54607,4
10624213,54607,3
10604323,54607,2
10604323,54607,3
10601225,54607,4
10601225,54607,3
10556934,54607,5
10556934,54607,1
1332081,54607,4
1332081,54607,3
1329714,54607,3
1329714,54607,1
1304022,54607,4
1304022,54607,1
1291891,54607,2
1291891,54607,5
1274020,54607,3
1274020,54607,5
1263597,54607,1
1263597,54607,2
1228104,54607,5
1228104,54607,1
1221734,54607,1
1221734,54607,1
1128975,54607,2
1128975,54607,3
1116091,54607,5
1116091,54607,1
1103285,54607,3
1103285,54607,5
1090542,54607,5
1090542,54607,5
71120,54607,2
71120,54607,3
71120,54607,5
71120,54607,3
6830,54607,1
6830,54607,4
390,54607,4
390,54607,1
13483762,54604,3
13483762,54604,4
13483762,54604,3
13271525,54604,4
13271525,54604,4
13271525,54604,1
13218835,54604,2
13218835,54604,3
13218835,54604,4
13150216,54604,5
13150216,54604,3
13150216,54604,2
13119206,54604,5
13119206,54604,4
13119206,54604,2
12883527,54604,5
12883527,54604,5
12883527,54604,1
12867805,54604,4
12867805,54604,3
12867805,54604,3
12649530,54604,2
12649530,54604,4
12649530,54604,4
12588437,54604,2
12588437,54604,3
12588437,54604,2
12480835,54604,3
12480835,54604,3
12480835,54604,2
12422548,54604,3
12422548,54604,3
12422548,54604,3
12422548,54604,3
12422548,54604,2
12422548,54604,5
12311586,54604,2
12311586,54604,2
12311586,54604,3
12311284,54604,3
12311284,54604,4
12311284,54604,5
11857601,54604,1
11857601,54604,5
11857601,54604,2
11699846,54604,5
11699846,54604,2
11699846,54604,3
11513997,54604,3
11513997,54604,3
11513997,54604,1
11510216,54604,5
11510216,54604,5
11510216,54604,5
11219999,54604,1
11219999,54604,3
11219999,54604,3
10950159,54604,3
10950159,54604,2
10950159,54604,3
10837342,54604,3
10837342,54604,3
10837342,54604,1
1123614,54604,1
1123614,54604,5
1123614,54604,3
1123614,54604,3
1123614,54604,2
1123614,54604,3
13303501,54604,3
13303501,54604,2
13303501,54604,5
13253624,54604,3
13253624,54604,3
13253624,54604,1
13150216,54604,5
13150216,54604,1
13150216,54604,5
13119206,54604,5
13119206,54604,2
13119206,54604,5
13076813,54604,2
13076813,54604,1
13076813,54604,1
13044382,54604,3
13044382,54604,1
13044382,54604,1
13000024,54604,4
13000024,54604,3
13000024,54604,2
12969527,54604,4
12969527,54604,3
12969527,54604,3
12969527,54604,2
12969527,54604,2
12969527,54604,4
12897433,54604,4
12897433,54604,5
12897433,54604,4
12865629,54604,5
12865629,54604,4
12865629,54604,5
12857644,54604,2
12857644,54604,4
12857644,54604,4
12833141,54604,2
12833141,54604,4
12833141,54604,5
12833141,54604,3
12833141,54604,2
12833141,54604,2
12763755,54604,3
12763755,54604,1
12763755,54604,2
12762861,54604,3
12762861,54604,3
12762861,54604,1
12752929,54604,3
12752929,54604,3
12752929,54604,4
12735681,54604,5
12735681,54604,4
12735681,54604,2
12679390,54604,3
12679390,54604,4
12679390,54604,4
12660612,54604,2
12660612,54604,3
12660612,54604,3
12630207,54604,5
12630207,54604,4
12630207,54604,1
12606624,54604,1
12606624,54604,3
12606624,54604,3
12479420,54604,3
12479420,54604,3
12479420,54604,4
12448372,54604,2
12448372,54604,3
12448372,54604,5
12440588,54604,1
12440588,54604,1
12440588,54604,5
12417056,54604,4
12417056,54604,4
12417056,54604,4
12363229,54604,2
12363229,54604,1
12363229,54604,3
12353262,54604,2
12353262,54604,4
12353262,54604,5
12349508,54604,3
12349508,54604,2
12349508,54604,5
12342117,54604,2
12342117,54604,4
12342117,54604,1
12342117,54604,4
12342117,54604,2
12342117,54604,1
12310143,54604,1
12310143,54604,5
12310143,54604,1
12247943,54604,1
12247943,54604,5
12247943,54604,2
12203519,54604,4
12203519,54604,1
12203519,54604,1
12149659,54604,2
12149659,54604,3
12149659,54604,1
12143948,54604,3
12143948,54604,1
12143948,54604,2
12066616,54604,4
12066616,54604,3
12066616,54604,5
11865188,54604,2
11865188,54604,1
11865188,54604,3
11857601,54604,4
11857601,54604,2
11857601,54604,5
11833011,54604,1
11833011,54604,4
11833011,54604,3
11711199,54604,3
11711199,54604,5
11711199,54604,5
11538689,54604,3
11538689,54604,2
11538689,54604,5
11451818,54604,3
11451818,54604,3
11451818,54604,3
11423785,54604,2
11423785,54604,1
11423785,54604,1
11293720,54604,2
11293720,54604,2
11293720,54604,1
11228581,54604,4
11228581,54604,1
11228581,54604,2
11210949,54604,5
11210949,54604,2
11210949,54604,2
11198202,54604,1
11198202,54604,1
11198202,54604,3
11022271,54604,3
11022271,54604,4
11022271,54604,1
10950159,54604,4
10950159,54604,5
10950159,54604,5
10837342,54604,2
10837342,54604,2
10837342,54604,4
10837342,54604,5
10837342,54604,5
10837342,54604,3
10781730,54604,1
10781730,54604,2
10781730,54604,3
10751273,54604,4
10751273,54604,4
10751273,54604,1
10751273,54604,3
10751273,54604,1
10751273,54604,5
10692087,54604,1
10692087,54604,3
10692087,54604,5
10692087,54604,4
10692087,54604,2
10692087,54604,4
10677179,54604,3
10677179,54604,4
10677179,54604,1
10539946,54604,5
10539946,54604,2
10539946,54604,4
1332081,54604,2
1332081,54604,4
1332081,54604,5
1329714,54604,1
1329714,54604,3
1329714,54604,5
1172975,54604,1
1172975,54604,3
1172975,54604,1
13483204,54599,1
13483204,54599,5
13483204,54599,1
13089732,54599,3
13089732,54599,2
13089732,54599,4
13030774,54599,4
13030774,54599,1
13030774,54599,3
13027214,54599,4
13027214,54599,5
13027214,54599,4
12691701,54599,5
12691701,54599,1
12691701,54599,1
12522123,54599,3
12522123,54599,2
12522123,54599,3
12418290,54599,3
12418290,54599,5
12418290,54599,5
12342203,54599,1
12342203,54599,4
12342203,54599,1
12041149,54599,3
12041149,54599,3
12041149,54599,2
11683476,54599,5
11683476,54599,4
11683476,54599,1
11567922,54599,3
11567922,54599,1
11567922,54599,4
11218435,54599,4
11218435,54599,1
11218435,54599,4
10936490,54599,2
10936490,54599,3
10936490,54599,2
10894216,54599,2
10894216,54599,3
10894216,54599,2
10840078,54599,4
10840078,54599,1
10840078,54599,4
10683726,54599,1
10683726,54599,3
10683726,54599,3
10676609,54599,5
10676609,54599,1
10676609,54599,5
10657294,54599,3
10657294,54599,5
10657294,54599,3
10591126,54599,4
10591126,54599,2
10591126,54599,2
10590860,54599,1
10590860,54599,3
10590860,54599,5
10563160,54599,2
10563160,54599,5
10563160,54599,1
10557437,54599,1
10557437,54599,5
10557437,54599,5
1316553,54599,5
1316553,54599,4
1316553,54599,3
1258870,54599,3
1258870,54599,4
1258870,54599,3
1246113,54599,4
1246113,54599,4
1246113,54599,5
1231739,54599,1
1231739,54599,5
1231739,54599,1
1231739,54599,2
1231739,54599,3
1231739,54599,4
1126840,54599,3
1126840,54599,4
1126840,54599,5
1116463,54599,2
1116463,54599,3
1116463,54599,5
13369538,54597,3
13369538,54597,3
13369538,54597,1
13168591,54597,2
13168591,54597,2
13168591,54597,1
13141797,54597,4
13141797,54597,3
13141797,54597,1
12945047,54597,4
12945047,54597,2
12945047,54597,5
12779613,54597,4
12779613,54597,4
12779613,54597,3
12433875,54597,2
12433875,54597,3
12433875,54597,3
11568895,54597,4
11568895,54597,3
11568895,54597,3
10674659,54597,2
10674659,54597,4
10674659,54597,1
1098791,54597,4
1098791,54597,5
1098791,54597,1
65316,54597,4
65316,54597,1
65316,54597,1
13483204,54594,1
13483204,54594,4
13483204,54594,1
13482201,54594,2
13482201,54594,2
13482201,54594,4
13259494,54594,5
13259494,54594,4
13259494,54594,3
13216490,54594,2
13216490,54594,5
13216490,54594,2
13027214,54594,3
13027214,54594,5
13027214,54594,3
12788778,54594,4
12788778,54594,2
12788778,54594,2
12691701,54594,4
12691701,54594,3
12691701,54594,4
12691701,54594,3
12691701,54594,4
12691701,54594,5
12570056,54594,5
12570056,54594,5
12570056,54594,5
12570056,54594,5
12570056,54594,3
12570056,54594,2
12524648,54594,5
12524648,54594,5
12524648,54594,3
12522123,54594,4
12522123,54594,3
12522123,54594,1
12409715,54594,2
12409715,54594,1
12409715,54594,3
12393091,54594,1
12393091,54594,1
12393091,54594,5
12192924,54594,1
12192924,54594,4
12192924,54594,3
12041149,54594,3
12041149,54594,1
12041149,54594,1
11862703,54594,5
11862703,54594,2
11862703,54594,5
11686519,54594,1
11686519,54594,2
11686519,54594,3
11486435,54594,2
11486435,54594,2
11486435,54594,1
11449069,54594,4
11449069,54594,4
11449069,54594,5
11432766,54594,1
11432766,54594,1
11432766,54594,3
11230653,54594,1
11230653,54594,1
11230653,54594,4
11218435,54594,1
11218435,54594,4
11218435,54594,1
11209984,54594,1
11209984,54594,4
11209984,54594,3
11041518,54594,4
11041518,54594,1
11041518,54594,5
10941188,54594,1
10941188,54594,5
10941188,54594,2
10936490,54594,3
10936490,54594,2
10936490,54594,1
10922222,54594,4
10922222,54594,1
10922222,54594,2
10894216,54594,5
10894216,54594,4
10894216,54594,4
10780826,54594,3
10780826,54594,4
10780826,54594,3
10755019,54594,3
10755019,54594,5
10755019,54594,5
10676609,54594,5
10676609,54594,4
10676609,54594,5
10663026,54594,5
10663026,54594,2
10663026,54594,3
10660213,54594,1
10660213,54594,3
10660213,54594,1
10591126,54594,2
10591126,54594,4
10591126,54594,4
10557437,54594,3
10557437,54594,3
10557437,54594,3
10524623,54594,4
10524623,54594,5
10524623,54594,3
1316553,54594,5
1316553,54594,4
1316553,54594,4
1304022,54594,4
1304022,54594,1
1304022,54594,5
1267134,54594,3
1267134,54594,3
1267134,54594,3
1258870,54594,5
1258870,54594,2
1258870,54594,1
1246113,54594,1
1246113,54594,2
1246113,54594,2
1231739,54594,4
1231739,54594,2
1231739,54594,3
1231739,54594,3
1231739,54594,4
1231739,54594,2
1220597,54594,1
1220597,54594,2
1220597,54594,5
1214791,54594,4
1214791,54594,1
1214791,54594,3
1190540,54594,2
1190540,54594,4
1190540,54594,5
1185913,54594,4
1185913,54594,4
1185913,54594,1
1181672,54594,2
1181672,54594,4
1181672,54594,5
1161141,54594,2
1161141,54594,1
1161141,54594,5
1137790,54594,5
1137790,54594,1
1137790,54594,5
1126840,54594,4
1126840,54594,5
1126840,54594,2
1123156,54594,4
1123156,54594,3
1123156,54594,5
1104901,54594,4
1104901,54594,5
1104901,54594,5
1091857,54594,3
1091857,54594,2
1091857,54594,5
62995,54594,5
62995,54594,1
62995,54594,1
13493317,54593,4
13493317,54593,3
13493317,54593,4
13492927,54593,1
13492927,54593,1
13492927,54593,5
13453134,54593,4
13453134,54593,4
13453134,54593,3
13441311,54593,5
13441311,54593,5
13441311,54593,2
13320464,54593,2
13320464,54593,5
13320464,54593,2
13320464,54593,4
13320464,54593,4
13320464,54593,2
13285944,54593,4
13285944,54593,5
13285944,54593,4
13285944,54593,2
13285944,54593,5
13285944,54593,5
13261020,54593,5
13261020,54593,2
13261020,54593,2
13260644,54593,1
13260644,54593,1
13260644,54593,4
13260644,54593,1
13260644,54593,1
13260644,54593,5
13152044,54593,3
13152044,54593,2
13152044,54593,1
13152044,54593,3
13152044,54593,2
13152044,54593,5
13031742,54593,2
13031742,54593,4
13031742,54593,1
12922948,54593,1
12922948,54593,3
12922948,54593,3
12872412,54593,5
12872412,54593,3
12872412,54593,2
12847144,54593,3
12847144,54593,5
12847144,54593,4
12804938,54593,1
12804938,54593,3
12804938,54593,4
12804938,54593,1
12804938,54593,3
12804938,54593,5
12781168,54593,5
12781168,54593,3
12781168,54593,4
12772900,54593,3
12772900,54593,3
12772900,54593,5
12759810,54593,4
12759810,54593,3
12759810,54593,2
12726987,54593,4
12726987,54593,3
12726987,54593,4
12726987,54593,3
12726987,54593,1
12726987,54593,5
12575758,54593,4
12575758,54593,4
12575758,54593,5
12361149,54593,2
12361149,54593,5
12361149,54593,2
12336688,54593,1
12336688,54593,1
12336688,54593,1
11713839,54593,4
11713839,54593,2
11713839,54593,3
10999014,54593,5
10999014,54593,1
10999014,54593,4
10721380,54593,2
10721380,54593,5
10721380,54593,5
